fips,year,pop,st,state_full,state_icpsr,county_icpsr,county_name,pres_county_share,cd,cong_county_share,turnout
48359,1892,285.8,TX,Texas,49,3590,OLDHAM,0.928,13,87.8,53.1
48447,1892,1071.6,TX,Texas,49,4470,THROCKMORTON,0.9274092,13,90.6,
48077,1892,7848.6,TX,Texas,49,770,CLAY,0.8557143,13,61.1,86.6
48115,1892,30.6,TX,Texas,49,1150,DAWSON,,13,,
48263,1892,439,TX,Texas,49,2630,KENT,,13,,
48087,1892,532.2,TX,Texas,49,870,COLLINGSWORTH,0.9459735,13,78,93.8
48437,1892,325.4,TX,Texas,49,4370,SWISHER,1,13,67.3,
48183,1892,9990.2,TX,Texas,49,1830,GREGG,0.5191388,52,53.6,75.3
48471,1894,14049.6,TX,Texas,49,4710,WALKER,0.637457,1,48.7,60.2
48289,1894,15533.4,TX,Texas,49,2890,LEON,0.6603518,1,49.1,82.9
48201,1894,47863.8,TX,Texas,49,2010,HARRIS,0.7727273,1,74.8,51.1
48455,1894,8979.2,TX,Texas,49,4550,TRINITY,0.7615781,1,44,69.1
48339,1894,13885.8,TX,Texas,49,3390,MONTGOMERY,0.6180258,1,44.2,74.9
48161,1894,17156.2,TX,Texas,49,1610,FREESTONE,0.6283871,1,40.9,79.6
48473,1894,12231.2,TX,Texas,49,4730,WALLER,0.4134134,1,54.1,79.6
48313,1894,9280,TX,Texas,49,3130,MADISON,1,1,48.7,79.1
48185,1894,23229.6,TX,Texas,49,1850,GRIMES,0.5760626,1,49.2,84.9
48071,1894,2563,TX,Texas,49,710,CHAMBERS,0.8827586,1,64.4,76.5
48361,1894,5224,TX,Texas,49,3610,ORANGE,1,2,73.1,60.6
48073,1894,23846.6,TX,Texas,49,730,CHEROKEE,0.7291066,2,46.2,64.7
48403,1894,5539,TX,Texas,49,4030,SABINE,1,2,39.2,90.8
48005,1894,9176,TX,Texas,49,50,ANGELINA,0.9405773,2,61.3,84.5
48457,1894,11285.8,TX,Texas,49,4570,TYLER,0.8041362,2,60.1,67.4
48419,1894,16799.8,TX,Texas,49,4190,SHELBY,0.902968,2,62.1,74.9
48203,1894,28783.8,TX,Texas,49,2030,HARRISON,0.4213836,2,96.3,74.6
48241,1894,6210.4,TX,Texas,49,2410,JASPER,0.8078358,2,59.6,90.9
48245,1894,9209.8,TX,Texas,49,2450,JEFFERSON,0.5528281,2,72.7,53.1
48373,1894,11978,TX,Texas,49,3730,POLK,0.6613924,2,56.4,81.4
48407,1894,8526.8,TX,Texas,49,4070,SAN JACINTO,0.4174041,2,44.6,78.7
48405,1894,7386.4,TX,Texas,49,4050,SAN AUGUSTINE,0.7936508,2,44.2,93.5
48291,1894,5778.8,TX,Texas,49,2910,LIBERTY,0.5399188,2,62.3,69.9
48365,1894,17158.4,TX,Texas,49,3650,PANOLA,0.7909091,2,64.4,49.9
48351,1894,5702.8,TX,Texas,49,3510,NEWTON,0.7775061,2,79.2,61.3
48199,1894,4393.2,TX,Texas,49,1990,HARDIN,0.7018633,2,39.9,77.7
48347,1894,19455.6,TX,Texas,49,3470,NACOGDOCHES,0.8084291,2,50.7,82.7
48225,1894,21796.8,TX,Texas,49,2250,HOUSTON,0.7077703,2,50.7,82.9
48001,1894,23759.8,TX,Texas,49,10,ANDERSON,0.6693767,2,47.6,72.4
48459,1894,14123.4,TX,Texas,49,4590,UPSHUR,0.8304,3,51.9,75.6
48231,1894,38049,TX,Texas,49,2310,HUNT,0.8462567,3,55.5,67.4
48467,1894,19927.4,TX,Texas,49,4670,VAN ZANDT,0.9414991,3,41.6,81.5
48423,1894,31942.4,TX,Texas,49,4230,SMITH,0.6090584,3,53.1,76
48397,1894,6995.6,TX,Texas,49,3970,ROCKWALL,0.9772727,3,68.4,74.8
48379,1894,4796.2,TX,Texas,49,3790,RAINS,0.8350515,3,46.5,94
48401,1894,21575,TX,Texas,49,4010,RUSK,0.5804275,3,61.3,65.6
48213,1894,15359,TX,Texas,49,2130,HENDERSON,0.7746479,3,50,70.5
48449,1894,9830.8,TX,Texas,49,4490,TITUS,0.8679578,4,41.9,83.1
48159,1894,7358.2,TX,Texas,49,1590,FRANKLIN,0.9687924,4,52.7,66.1
48063,1894,7632.8,TX,Texas,49,630,CAMP,0.42625,4,51.2,90.5
48223,1894,23523.2,TX,Texas,49,2230,HOPKINS,0.8532884,4,47,75.8
48119,1894,11569.8,TX,Texas,49,1190,DELTA,0.8580931,4,34.6,72.2
48067,1894,22668.8,TX,Texas,49,670,CASS,0.7421731,4,45.7,78.5
48037,1894,22830.6,TX,Texas,49,370,BOWIE,0.661194,4,54.1,65.7
48343,1894,7236,TX,Texas,49,3430,MORRIS,1,4,50.9,87.3
48387,1894,24828.4,TX,Texas,49,3870,RED RIVER,0.6806137,4,43.2,80
48315,1894,10818.8,TX,Texas,49,3150,MARION,1,4,58.4,87.9
48277,1894,41832,TX,Texas,49,2770,LAMAR,1,4,55.9,68.5
48337,1894,21237.8,TX,Texas,49,3370,MONTAGUE,0.9554054,5,51.9,85.6
48085,1894,42076.4,TX,Texas,49,850,COLLIN,0.8360434,5,57.4,71.3
48121,1894,24100.6,TX,Texas,49,1210,DENTON,0.8684211,5,66.5,62.7
48147,1894,43942.6,TX,Texas,49,1470,FANNIN,0.7983539,5,51.7,75.2
48097,1894,25815.2,TX,Texas,49,970,COOKE,0.877822,5,61.6,60.2
48181,1894,57391,TX,Texas,49,1810,GRAYSON,0.7589389,5,56.6,54
48139,1894,39088,TX,Texas,49,1390,ELLIS,0.861461,6,52.3,65.3
48113,1894,73315.6,TX,Texas,49,1130,DALLAS,0.8004723,6,46.3,49
48257,1894,26309.2,TX,Texas,49,2570,KAUFMAN,0.8047404,6,64.8,57.1
48349,1894,33173.4,TX,Texas,49,3490,NAVARRO,0.7552,6,41.8,85
48251,1894,26915.4,TX,Texas,49,2510,JOHNSON,0.9371166,6,51.1,74.8
48035,1894,15490.4,TX,Texas,49,350,BOSQUE,0.8991355,6,47.4,74
48217,1894,33091.8,TX,Texas,49,2170,HILL,0.9006993,6,49.3,72.1
48309,1894,47431.2,TX,Texas,49,3090,MCLENNAN,0.7470998,7,59.2,55.9
48331,1894,30730.2,TX,Texas,49,3310,MILAM,0.7215816,7,46.8,77.1
48395,1894,28495.6,TX,Texas,49,3950,ROBERTSON,0.4305239,7,52.1,73.5
48027,1894,38240.2,TX,Texas,49,270,BELL,0.8948905,7,49.6,73.8
48041,1894,17533.6,TX,Texas,49,410,BRAZOS,0.5371429,7,69.5,74.6
48145,1894,25760.4,TX,Texas,49,1450,FALLS,0.6399507,7,45.5,83.2
48293,1894,26036,TX,Texas,49,2930,LIMESTONE,0.8036723,7,49.4,69.6
48367,1894,23338.4,TX,Texas,49,3670,PARKER,0.9184616,8,46.2,74.9
48143,1894,24942.8,TX,Texas,49,1430,ERATH,0.9082569,8,46.7,73.1
48093,1894,18568.4,TX,Texas,49,930,COMANCHE,0.9670782,8,46.1,77.4
48333,1894,6436.2,TX,Texas,49,3330,MILLS,0.9543651,8,41.9,82.7
48439,1894,45635.6,TX,Texas,49,4390,TARRANT,0.8051788,8,59,54.4
48049,1894,13260.2,TX,Texas,49,490,BROWN,0.9312602,8,48.7,68.4
48425,1894,3450.6,TX,Texas,49,4250,SOMERVELL,0.9892241,8,38.3,79.7
48083,1894,7698,TX,Texas,49,830,COLEMAN,0.9479167,8,57.1,69.4
48281,1894,8000.4,TX,Texas,49,2810,LAMPASAS,0.8777778,8,41.1,73.5
48099,1894,18647,TX,Texas,49,990,CORYELL,0.936,8,54,75.2
48399,1894,4067.4,TX,Texas,49,3990,RUNNELS,0.9147381,8,53.5,67.5
48193,1894,10995.8,TX,Texas,49,1930,HAMILTON,0.9552773,8,44.6,81.9
48053,1894,10659.4,TX,Texas,49,530,BURNET,0.9309791,9,49.8,79.6
48209,1894,12468,TX,Texas,49,2090,HAYS,0.8228188,9,52,84.5
48021,1894,23179.6,TX,Texas,49,210,BASTROP,0.5308989,9,50.1,81
48051,1894,15147.4,TX,Texas,49,510,BURLESON,0.6125655,9,55.5,81.9
48287,1894,13009.2,TX,Texas,49,2870,LEE,0.7263314,9,44.7,82.3
48453,1894,40747.6,TX,Texas,49,4530,TRAVIS,0.6533958,9,54.8,70.4
48055,1894,18167.4,TX,Texas,49,550,CALDWELL,0.8129714,9,50.4,79.4
48491,1894,30774.2,TX,Texas,49,4910,WILLIAMSON,0.8022923,9,49.6,80.7
48477,1894,30669,TX,Texas,49,4770,WASHINGTON,0.5751295,9,59.9,76.3
48157,1894,12966.8,TX,Texas,49,1570,FORT BEND,0.4263323,10,42.5,12.8
48167,1894,36532,TX,Texas,49,1670,GALVESTON,0.7180294,10,45,59
48039,1894,12848,TX,Texas,49,390,BRAZORIA,0.3241816,10,35,85.6
48089,1894,20588.4,TX,Texas,49,890,COLORADO,0.5395514,10,32.4,69.5
48321,1894,4829.8,TX,Texas,49,3210,MATAGORDA,0.2900208,10,28.9,38.9
48177,1894,22362.4,TX,Texas,49,1770,GONZALES,0.8862275,10,38.8,83.7
48149,1894,33505.4,TX,Texas,49,1490,FAYETTE,0.6685083,10,40.9,80.5
48015,1894,18985.8,TX,Texas,49,150,AUSTIN,0.689899,10,43,74.3
48285,1894,24380.6,TX,Texas,49,2850,LAVACA,0.8490832,10,35.9,77.6
48163,1894,3547.2,TX,Texas,49,1630,FRIO,0.8674033,11,30.5,98.5
48427,1894,11037,TX,Texas,49,4270,STARR,0.42,11,68.9,70.4
48255,1894,5654.6,TX,Texas,49,2550,KARNES,0.7928693,11,43,92.9
48507,1894,975,TX,Texas,49,5070,ZAVALA,0.9800664,11,65,62.2
48283,1894,2204.6,TX,Texas,49,2830,LA SALLE,0.7798817,11,52.4,81.8
48175,1894,6870,TX,Texas,49,1750,GOLIAD,0.6132075,11,33.8,90.1
48239,1894,4406.2,TX,Texas,49,2390,JACKSON,0.4365714,11,39.6,72.7
48131,1894,7952,TX,Texas,49,1310,DUVAL,0.898,11,33.6,51.2
48493,1894,11977.4,TX,Texas,49,4930,WILSON,0.9145129,11,39.1,84.2
48057,1894,1447,TX,Texas,49,570,CALHOUN,0.7817623,11,58.6,67.3
48463,1894,4141.2,TX,Texas,49,4630,UVALDE,0.892944,11,47.2,84.9
48061,1894,15092.4,TX,Texas,49,610,CAMERON,0.685,11,83.8,97.9
48215,1894,6655.2,TX,Texas,49,2150,HIDALGO,0.893,11,98.7,69.9
48025,1894,5320,TX,Texas,49,250,BEE,0.8957286,11,60.3,91.7
48013,1894,6732.6,TX,Texas,49,130,ATASCOSA,0.9959677,11,47.9,86
48469,1894,10713.4,TX,Texas,49,4690,VICTORIA,0.5583075,11,36.6,77.7
48479,1894,17645.6,TX,Texas,49,4790,WEBB,0.869,11,53.7,49.9
48297,1894,2140.2,TX,Texas,49,2970,LIVE OAK,0.9352641,11,43.8,
48127,1894,1071.8,TX,Texas,49,1270,DIMMIT,0.687,11,42.2,59.7
48187,1894,17684.2,TX,Texas,49,1870,GUADALUPE,0.8107735,11,48.4,78.7
48007,1894,1780.8,TX,Texas,49,70,ARANSAS,0.7371728,11,40.8,79.2
48123,1894,17108.6,TX,Texas,49,1230,DE WITT,0.7285714,11,42.6,85.9
48355,1894,9031.4,TX,Texas,49,3550,NUECES,0.7572193,11,58.5,77.1
48391,1894,1399.8,TX,Texas,49,3910,REFUGIO,0.8305275,11,46.7,92.1
48311,1894,1032.4,TX,Texas,49,3110,MCMULLEN,0.9548387,11,46.4,66.3
48409,1894,1736,TX,Texas,49,4090,SAN PATRICIO,0.8998888,11,73.7,
48481,1894,11327.2,TX,Texas,49,4810,WHARTON,0.267,11,50.5,51.5
48505,1894,4041.2,TX,Texas,49,5050,ZAPATA,0.858,11,60.8,34.8
48081,1894,2607.4,TX,Texas,49,810,COKE,1,12,36.7,70.7
48265,1894,4669.2,TX,Texas,49,2650,KERR,0.7980922,12,32.7,79.2
48095,1894,1209.8,TX,Texas,49,950,CONCHO,0.8438709,12,55.9,54.7
48235,1894,861.2,TX,Texas,49,2350,IRION,0.9516838,12,53.9,76.4
48091,1894,6642,TX,Texas,49,910,COMAL,0.6947368,12,55,68.9
48329,1894,1316.2,TX,Texas,49,3290,MIDLAND,0.897893,12,57.9,92.8
48411,1894,7012.2,TX,Texas,49,4110,SAN SABA,0.9271758,12,49.9,72.9
48135,1894,286.8,TX,Texas,49,1350,ECTOR,0.7572016,12,82.5,66.3
48259,1894,3936.8,TX,Texas,49,2590,KENDALL,0.484985,12,17,77.6
48171,1894,7525.2,TX,Texas,49,1710,GILLESPIE,0.637621,12,15.9,79.5
48031,1894,4670.6,TX,Texas,49,310,BLANCO,0.9443478,12,41.3,92.6
48271,1894,3247.4,TX,Texas,49,2710,KINNEY,0.6012725,12,,
48371,1894,1739.6,TX,Texas,49,3710,PECOS,0.8462322,12,58.4,51.7
48173,1894,239.2,TX,Texas,49,1730,GLASSCOCK,,12,34.5,
48325,1894,6551.2,TX,Texas,49,3250,MEDINA,1,12,22.6,73.7
48299,1894,6983.6,TX,Texas,49,2990,LLANO,0.9857143,12,48.4,88.7
48451,1894,5812.8,TX,Texas,49,4510,TOM GREEN,0.7430341,12,46.1,71.8
48267,1894,2347,TX,Texas,49,2670,KIMBLE,0.8218695,12,36.5,61.1
48019,1894,4409.8,TX,Texas,49,190,BANDERA,0.8462998,12,30.1,67.1
48243,1894,1296.4,TX,Texas,49,2430,JEFF DAVIS,0.484,12,33.3,46.9
48465,1894,3829.6,TX,Texas,49,4650,VAL VERDE,0.5544355,12,46.8,68.9
48377,1894,2488,TX,Texas,49,3770,PRESIDIO,0.802,12,69.8,
48435,1894,1085.6,TX,Texas,49,4350,SUTTON,0.8940316,12,26.9,90.2
48137,1894,2425.2,TX,Texas,49,1370,EDWARDS,0.8891304,12,28.9,66.3
48323,1894,3845.2,TX,Texas,49,3230,MAVERICK,0.6620469,12,35.3,73.4
48029,1894,57328.4,TX,Texas,49,290,BEXAR,0.7973621,12,37.9,56.4
48307,1894,3514.2,TX,Texas,49,3070,MCCULLOCH,0.9710366,12,54,73.7
48043,1894,1368.4,TX,Texas,49,430,BREWSTER,0.936,12,67.6,59.1
48105,1894,752.8,TX,Texas,49,1050,CROCKETT,,12,28.5,95.6
48319,1894,5337.2,TX,Texas,49,3190,MASON,0.7530864,12,43,79.8
48413,1894,299,TX,Texas,49,4130,SCHLEICHER,,12,,
48327,1894,1533.4,TX,Texas,49,3270,MENARD,0.9239544,12,45.3,91.8
48381,1894,497.4,TX,Texas,49,3810,RANDALL,0.928121,13,37.2,99.3
48033,1894,443.6,TX,Texas,49,330,BORDEN,1,13,60,70.3
48151,1894,3280.8,TX,Texas,49,1510,FISHER,0.9965577,13,40.8,53.4
48437,1894,550.8,TX,Texas,49,4370,SWISHER,1,13,36.3,
48153,1894,1125.4,TX,Texas,49,1530,FLOYD,0.9773371,13,59.6,
48345,1894,586.2,TX,Texas,49,3450,MOTLEY,0.9245283,13,48,68.3
48197,1894,3796,TX,Texas,49,1970,HARDEMAN,0.9433771,13,58.1,46.8
48045,1894,501.2,TX,Texas,49,450,BRISCOE,1,13,32.1,
48077,1894,8194.2,TX,Texas,49,770,CLAY,0.8557143,13,43.6,81.8
48357,1894,225.6,TX,Texas,49,3570,OCHILTREE,1,13,77.8,47.4
48141,1894,19361.2,TX,Texas,49,1410,EL PASO,1,13,23.2,44.4
48393,1894,443.6,TX,Texas,49,3930,ROBERTS,,13,70.4,57.9
48497,1894,25326.8,TX,Texas,49,4970,WISE,0.8958333,13,39.2,77.4
48125,1894,637.4,TX,Texas,49,1250,DICKENS,0.9683841,13,70.9,60.9
48433,1894,1487.6,TX,Texas,49,4330,STONEWALL,1,13,34.2,40.9
48237,1894,9933.6,TX,Texas,49,2370,JACK,0.7353579,13,40.1,86.4
48227,1894,1737.2,TX,Texas,49,2270,HOWARD,1,13,28.5,77.4
48441,1894,8373.8,TX,Texas,49,4410,TAYLOR,0.8815789,13,41.2,68.3
48335,1894,2377.4,TX,Texas,49,3350,MITCHELL,0.7961926,13,24.8,62
48211,1894,637.4,TX,Texas,49,2110,HEMPHILL,0.773,13,15.4,64.4
48205,1894,302,TX,Texas,49,2050,HARTLEY,0.9818799,13,39.2,92.3
48483,1894,721.2,TX,Texas,49,4830,WHEELER,0.7837022,13,28.6,65.6
48375,1894,1237.4,TX,Texas,49,3750,POTTER,0.8768197,13,23.5,59.4
48101,1894,544.8,TX,Texas,49,1010,COTTLE,1,13,46.3,
48023,1894,2777.8,TX,Texas,49,230,BAYLOR,0.9382716,13,46.2,53.6
48363,1894,9908.4,TX,Texas,49,3630,PALO PINTO,0.9316667,13,40.9,63.8
48305,1894,21.2,TX,Texas,49,3050,LYNN,,13,,
48275,1894,1609.2,TX,Texas,49,2750,KNOX,0.9964285,13,65.3,72.9
48115,1894,32.2,TX,Texas,49,1150,DAWSON,,13,,
48009,1894,2263.8,TX,Texas,49,90,ARCHER,1,13,56.9,99.7
48485,1894,5221,TX,Texas,49,4850,WICHITA,0.8229508,13,35.9,71.2
48011,1894,1048.4,TX,Texas,49,110,ARMSTRONG,0.9840728,13,54.2,55.6
48487,1894,6558.8,TX,Texas,49,4870,WILBARGER,0.9044118,13,48.1,55.5
48069,1894,165.4,TX,Texas,49,690,CASTRO,0.944,13,45.3,
48179,1894,313.8,TX,Texas,49,1790,GRAY,,13,,
48503,1894,5645.4,TX,Texas,49,5030,YOUNG,0.9379968,13,55.2,77.9
48421,1894,62,TX,Texas,49,4210,SHERMAN,0.625,13,63.2,73.1
48353,1894,1988.2,TX,Texas,49,3530,NOLAN,0.986532,13,42.2,68.4
48117,1894,444.6,TX,Texas,49,1170,DEAF SMITH,1,13,75.6,49.1
48195,1894,146.6,TX,Texas,49,1950,HANSFORD,0.5929108,13,89.5,76
48075,1894,1560.2,TX,Texas,49,750,CHILDRESS,0.9456019,13,33.9,85
48207,1894,2053.8,TX,Texas,49,2070,HASKELL,0.9715847,13,39.7,60.9
48233,1894,156,TX,Texas,49,2330,HUTCHINSON,,13,,
48263,1894,554,TX,Texas,49,2630,KENT,,13,28.3,92.7
48389,1894,1487,TX,Texas,49,3890,REEVES,0.921,13,24.3,
48359,1894,301.6,TX,Texas,49,3590,OLDHAM,0.928,13,19.2,39.1
48415,1894,2512.2,TX,Texas,49,4150,SCURRY,0.9749609,13,43,56.9
48301,1894,15,TX,Texas,49,3010,LOVING,,13,20.8,
48417,1894,2191.6,TX,Texas,49,4170,SHACKELFORD,0.8277704,13,25.7,79.1
48107,1894,522.8,TX,Texas,49,1070,CROSBY,0.9661017,13,47.2,82
48129,1894,1736,TX,Texas,49,1290,DONLEY,0.8198758,13,25.5,55.5
48253,1894,5099.4,TX,Texas,49,2530,JONES,0.9817851,13,35.9,70.5
48447,1894,1241.2,TX,Texas,49,4470,THROCKMORTON,0.9274092,13,45.1,78.5
48087,1894,707.4,TX,Texas,49,870,COLLINGSWORTH,0.9459735,13,37,94.6
48191,1894,1089.8,TX,Texas,49,1910,HALL,1,13,33.7,88.6
48317,1894,291.2,TX,Texas,49,3170,MARTIN,1,13,77.9,
48065,1894,401.2,TX,Texas,49,650,CARSON,0.9240807,13,59.5,78.1
48133,1894,13412.2,TX,Texas,49,1330,EASTLAND,0.935216,13,30.9,74.3
48341,1894,92.6,TX,Texas,49,3410,MOORE,0.9462025,13,71,96.9
48429,1894,5542,TX,Texas,49,4290,STEPHENS,0.9909729,13,50.4,85
48059,1894,6781.4,TX,Texas,49,590,CALLAHAN,0.9243421,13,38.1,75
48295,1894,695.2,TX,Texas,49,2950,LIPSCOMB,0.6369231,13,64,41.2
48269,1894,299.8,TX,Texas,49,2690,KING,1,13,77,69.2
48303,1894,137,TX,Texas,49,3030,LUBBOCK,0.9438717,13,59.1,
48111,1894,125.6,TX,Texas,49,1110,DALLAM,0.778,13,35.1,56.1
48189,1894,1104.6,TX,Texas,49,1890,HALE,,13,62.9,84.6
48221,1894,8226.8,TX,Texas,49,2210,HOOD,0.9805654,52,79.1,
48183,1894,10578.4,TX,Texas,49,1830,GREGG,0.5191388,52,45.1,
48499,1894,16778.4,TX,Texas,49,4990,WOOD,0.9288703,,,
48071,1896,2724,TX,Texas,49,710,CHAMBERS,0.6180723,1,65.8,98.1
48313,1896,9664,TX,Texas,49,3130,MADISON,0.7251185,1,50.6,84.7
48289,1896,16379.6,TX,Texas,49,2890,LEON,0.5997567,1,50.8,89
48339,1896,14946.2,TX,Texas,49,3390,MONTGOMERY,0.6152019,1,56.5,82.4
48473,1896,12902.8,TX,Texas,49,4730,WALLER,0.4256243,1,58.1,96.9
48201,1896,53171.2,TX,Texas,49,2010,HARRIS,0.5142276,1,56.9,76.8
48185,1896,24188.4,TX,Texas,49,1850,GRIMES,0.4651442,1,47.8,87.6
48455,1896,9644.8,TX,Texas,49,4550,TRINITY,0.6324787,1,60.4,75.3
48161,1896,17740.8,TX,Texas,49,1610,FREESTONE,0.5286396,1,59.6,90
48471,1896,14637.4,TX,Texas,49,4710,WALKER,0.5325112,1,57.8,69.6
48365,1896,18573.6,TX,Texas,49,3650,PANOLA,0.883908,2,78.9,75.5
48225,1896,23015.2,TX,Texas,49,2250,HOUSTON,0.6509317,2,55.4,93.2
48419,1896,18017.2,TX,Texas,49,4190,SHELBY,0.9207232,2,65.1,87
48373,1896,12801,TX,Texas,49,3730,POLK,0.6850606,2,54.6,86.3
48241,1896,6519.6,TX,Texas,49,2410,JASPER,0.609475,2,51.1,94
48347,1896,21191.4,TX,Texas,49,3470,NACOGDOCHES,0.6802325,2,45.5,82.3
48403,1896,5824,TX,Texas,49,4030,SABINE,0.8695652,2,39.5,79.5
48351,1896,6229.2,TX,Texas,49,3510,NEWTON,0.595843,2,48.6,71.5
48073,1896,24282.4,TX,Texas,49,730,CHEROKEE,0.5530726,2,46.4,70.3
48291,1896,6553.2,TX,Texas,49,2910,LIBERTY,0.6021004,2,,86.7
48001,1896,25178.2,TX,Texas,49,10,ANDERSON,0.5818965,2,59.5,90.1
48407,1896,9110.2,TX,Texas,49,4070,SAN JACINTO,0.4799542,2,52.9,89.1
48405,1896,7735.6,TX,Texas,49,4050,SAN AUGUSTINE,0.7123967,2,39.5,97.8
48245,1896,10886.2,TX,Texas,49,2450,JEFFERSON,0.5245203,2,55,62.8
48005,1896,10611,TX,Texas,49,50,ANGELINA,0.789826,2,55.5,82
48199,1896,4611.8,TX,Texas,49,1990,HARDIN,0.7294118,2,71.4,79
48457,1896,11490.2,TX,Texas,49,4570,TYLER,0.726328,2,60.1,74.4
48361,1896,5451,TX,Texas,49,3610,ORANGE,0.6511628,2,67.1,86.2
48203,1896,29815.2,TX,Texas,49,2030,HARRISON,0.5655738,2,67,59.2
48467,1896,21778.6,TX,Texas,49,4670,VAN ZANDT,0.7709815,3,51,88.3
48401,1896,23083,TX,Texas,49,4010,RUSK,0.5657143,3,51.3,92.8
48499,1896,18201.6,TX,Texas,49,4990,WOOD,0.6923077,3,54.5,83.4
48183,1896,11166.6,TX,Texas,49,1830,GREGG,0.427283,3,71,71.7
48213,1896,16896,TX,Texas,49,2130,HENDERSON,0.7150761,3,52.8,85.5
48459,1896,14837.6,TX,Texas,49,4590,UPSHUR,0.640625,3,54.5,86.8
48397,1896,7507.4,TX,Texas,49,3970,ROCKWALL,0.8106853,3,74.9,91.1
48423,1896,33751.6,TX,Texas,49,4230,SMITH,0.5655556,3,52.5,89
48231,1896,41131,TX,Texas,49,2310,HUNT,0.7448037,3,63.1,84
48379,1896,5239.8,TX,Texas,49,3790,RAINS,0.7313237,3,42.9,89
48277,1896,44097,TX,Texas,49,2770,LAMAR,0.6780488,4,55.4,78.6
48223,1896,24998.8,TX,Texas,49,2230,HOPKINS,0.6214953,4,52.7,80.5
48063,1896,8137.2,TX,Texas,49,630,CAMP,0.3935419,4,52.4,80.9
48449,1896,10651.2,TX,Texas,49,4490,TITUS,0.7654135,4,54.2,94.2
48387,1896,26516.6,TX,Texas,49,3870,RED RIVER,0.6499417,4,54.3,87.6
48037,1896,24112.4,TX,Texas,49,370,BOWIE,0.5232163,4,53.8,78.2
48315,1896,10797.2,TX,Texas,49,3150,MARION,0.3023013,4,57.5,89
48119,1896,12796.2,TX,Texas,49,1190,DELTA,0.7582418,4,42.8,65.6
48343,1896,7564,TX,Texas,49,3430,MORRIS,0.6077284,4,61.6,92.7
48159,1896,7796.8,TX,Texas,49,1590,FRANKLIN,0.9270977,4,64.1,83.4
48067,1896,22726.2,TX,Texas,49,670,CASS,0.4878049,4,51.6,87.8
48147,1896,46559.4,TX,Texas,49,1470,FANNIN,0.7101796,5,54.8,86.7
48097,1896,26374.8,TX,Texas,49,970,COOKE,0.8092345,5,65.5,80.3
48085,1896,44746.6,TX,Texas,49,850,COLLIN,0.7605295,5,58.9,89.9
48337,1896,22425.2,TX,Texas,49,3370,MONTAGUE,0.9045161,5,60.9,
48181,1896,59481,TX,Texas,49,1810,GRAYSON,0.6975446,5,63.2,79.3
48121,1896,25506.4,TX,Texas,49,1210,DENTON,0.805618,5,69,88.8
48113,1896,76452.4,TX,Texas,49,1130,DALLAS,0.6196721,6,54.7,73.5
48217,1896,35846.2,TX,Texas,49,2170,HILL,0.8049793,6,58.8,99.8
48139,1896,42745,TX,Texas,49,1390,ELLIS,0.7867177,6,60,
48349,1896,36573.6,TX,Texas,49,3490,NAVARRO,0.6473029,6,54.2,93
48251,1896,29216.6,TX,Texas,49,2510,JOHNSON,0.8109589,6,55.4,88
48257,1896,28664.8,TX,Texas,49,2570,KAUFMAN,1,6,62.6,52.5
48035,1896,16123.6,TX,Texas,49,350,BOSQUE,0.6653796,6,50.1,89.2
48395,1896,29490.4,TX,Texas,49,3950,ROBERTSON,0.4788274,7,100,79.5
48145,1896,28287.6,TX,Texas,49,1450,FALLS,0.5380435,7,48.9,97.9
48027,1896,40671.8,TX,Texas,49,270,BELL,0.757764,7,54.5,92.4
48309,1896,51544.8,TX,Texas,49,3090,MCLENNAN,0.6121547,7,57.8,91.1
48041,1896,17975.4,TX,Texas,49,410,BRAZOS,0.4503817,7,45.9,92.4
48293,1896,28215,TX,Texas,49,2930,LIMESTONE,1,7,49.3,78
48331,1896,33708.8,TX,Texas,49,3310,MILAM,0.6273585,7,48.9,88.3
48099,1896,19534,TX,Texas,49,990,CORYELL,0.8204747,8,55.9,92.4
48439,1896,47882.4,TX,Texas,49,4390,TARRANT,0.7497156,8,63.2,72.8
48281,1896,8208.6,TX,Texas,49,2810,LAMPASAS,0.7006079,8,40.2,75.4
48425,1896,3466.4,TX,Texas,49,4250,SOMERVELL,0.943662,8,49.6,95.8
48143,1896,26617.2,TX,Texas,49,1430,ERATH,0.7275542,8,42.8,85.3
48049,1896,14179.8,TX,Texas,49,490,BROWN,0.8424658,8,50.9,85.7
48367,1896,24166.6,TX,Texas,49,3670,PARKER,0.830137,8,57.6,91.5
48083,1896,8491,TX,Texas,49,830,COLEMAN,0.863824,8,55.2,80.3
48399,1896,4504.6,TX,Texas,49,3990,RUNNELS,0.7932961,8,54.8,69.7
48193,1896,11837.2,TX,Texas,49,1930,HAMILTON,0.7691131,8,45.7,89.6
48093,1896,20048.6,TX,Texas,49,930,COMANCHE,0.8962433,8,46.3,63.8
48333,1896,6907.8,TX,Texas,49,3330,MILLS,0.7706577,8,46.1,89.4
48221,1896,8533.2,TX,Texas,49,2210,HOOD,0.8413392,8,55.6,85.9
48287,1896,13537.8,TX,Texas,49,2870,LEE,0.4218391,9,36.8,90.6
48055,1896,19366.6,TX,Texas,49,550,CALDWELL,0.7126288,9,57.1,80.2
48491,1896,33206.8,TX,Texas,49,4910,WILLIAMSON,0.6457074,9,50.7,93.2
48021,1896,24401.4,TX,Texas,49,210,BASTROP,0.4624204,9,46.6,88.9
