NewApp,Last,Office,Longitude,Month,County,Year,Latitude,Day,First
1,Lee,NOLAN,-100.2400119,3,Nolan,1892,32.2732684,10,Wm. C.
0,Hefner,NOLAN,-100.2400119,11,Nolan,1892,32.2732684,30,Jas. B.
0,McGill,NOLAN,-100.2400119,6,Nolan,1893,32.2732684,2,Wm. R.
0,Hefner,NOLAN,-100.2400119,11,Nolan,1892,32.2732684,30,Jas. B.
0,Shafer,NOLAN,-100.2400119,2,Nolan,1903,32.2732684,9,John B.
0,Holder,NOLAN,-100.2400119,3,Nolan,1910,32.2732684,3,John M.
1,Parker,OLGA,,10,Nolan,1892,,12,Annie
0,Hanna,OLGA,,6,Nolan,1894,,12,Lulu
0,McFarland,OLGA,,4,Nolan,1901,,30,Robt. A.
0,Davis,OLGA,,12,Nolan,1904,,31,Geo. R.
0,McRorey,OLGA,,5,Nolan,1906,,8,Roe
0,McKaughan,OLGA,,7,Nolan,1907,,19,John F.
1,Thompson,ROSCOE,-100.5368759,11,Nolan,1890,32.4453289,24,John A.
0,Brasher,ROSCOE,-100.5368759,6,Nolan,1893,32.4453289,9,Wm. H.
0,Seale,ROSCOE,-100.5368759,9,Nolan,1897,32.4453289,11,John C.
0,Howard,ROSCOE,-100.5368759,0,Nolan,0,32.4453289,1? Feb 1906,Leland S.
0,Copeland,ROSCOE,-100.5368759,8,Nolan,1916,32.4453289,7,W. P.
0,Sloan,ROSCOE,-100.5368759,8,Nolan,1921,32.4453289,24,John S.
0,Howard,ROSCOE,-100.5368759,1,Nolan,1926,32.4453289,13,Leland S.
1,Sowell,SOWELL,,6,Nolan,1890,,13,Archable J.
0,Lee,SOWELL,,4,Nolan,1891,,9,Wm. C.
1,Perry,SWEET WATER,-100.4077689,3,Nolan,1879,32.4718696,27,L. B.
0,Sloan,SWEET WATER,-100.4077689,5,Nolan,1879,32.4718696,5,Alfred C.
0,Manning,SWEET WATER,-100.4077689,8,Nolan,1880,32.4718696,31,Jas.
0,Posey,SWEET WATER,-100.4077689,2,Nolan,1881,32.4718696,1,John W.
0,Posey,SWEET WATER,-100.4077689,2,Nolan,1883,32.4718696,19,John W.
0,Posey,SWEET WATER,-100.4077689,10,Nolan,1884,32.4718696,30,O. J.
0,Decker,SWEET WATER,-100.4077689,4,Nolan,1886,32.4718696,24,Adams F.
0,Cole,SWEET WATER,-100.4077689,11,Nolan,1892,32.4718696,16,Seaborn A.
0,Howard,SWEET WATER,-100.4077689,9,Nolan,1897,32.4718696,11,Wm. B.
0,Howard,SWEET WATER,-100.4077689,1,Nolan,1906,32.4718696,23,Morus B.
0,Crane,SWEET WATER,-100.4077689,2,Nolan,1914,32.4718696,11,Royston C.
-1,Crane,SWEETWATER,-1,1,Nolan,1918,-1,24,Royston C.
0,Howard,SWEETWATER,-1,5,Nolan,1921,-1,10,Morus B.
0,Shields,SWEETWATER,-1,3,Nolan,1931,-1,28,Dan G.
1,Neely,WASTELLA,-100.6495548,4,Nolan,1907,32.5103936,1,Wm. H.
0,Nix,WASTELLA,-100.6495548,2,Nolan,1912,32.5103936,6,Walter H.
0,Buckner,WASTELLA,-100.6495548,8,Nolan,1912,32.5103936,24,Jas. M.
0,Skipper,WASTELLA,-100.6495548,3,Nolan,1914,32.5103936,24,Wm. L.
0,Buckner,WASTELLA,-100.6495548,1,Nolan,1915,32.5103936,27,Jas. M.
1,Bagley,ZUNIGA,,6,Nolan,1895,,1,Kate
1,Petray,AGUA DULCE,-97.9108275,8,Nueces,1908,27.7814124,12,Jas. L.
0,Stubblefield,AGUA DULCE,-97.9108275,5,Nueces,1909,27.7814124,6,Roy I.
0,Wallace,AGUA DULCE,-97.9108275,12,Nueces,1909,27.7814124,9,Milton M.
0,Thompson,AGUA DULCE,-97.9108275,10,Nueces,1914,27.7814124,21,John E.
0,Wallace,AGUA DULCE,-97.9108275,5,Nueces,1917,27.7814124,23,Frank E.
0,Arnold,AGUA DULCE,-97.9108275,2,Nueces,1924,27.7814124,20,Eugene C.
1,Watson,ALFRED,-97.9847231,5,Nueces,1901,27.8805767,13,Oliver S.
2,Ragland,ALFRED,-97.9847231,6,Nueces,1905,27.8805767,20,Victor E.
0,Lamb,ALFRED,-97.9847231,9,Nueces,1907,27.8805767,6,Sarah A.
0,Newberry,ALFRED,-97.9847231,12,Nueces,1912,27.8805767,28,Robt. W.
1,Nayer,ALICE,-98.072721,8,Nueces,1888,27.752389,22,Fred B.
0,Overton,ALICE,-98.072721,7,Nueces,1891,27.752389,2,Oron
0,Overton,ALICE,-98.072721,5,Nueces,1892,27.752389,19,Sidman J.
0,Voigt,ALICE,-98.072721,4,Nueces,1893,27.752389,4,Adolph
0,Overton,ALICE,-98.072721,8,Nueces,1897,27.752389,3,Sidman J.
0,Yeary,ALICE,-98.072721,2,Nueces,1907,27.752389,13,Earl R.
0,Parker,ALICE,-98.072721,12,Nueces,1909,27.752389,16,Jos.
1,Moses,BANQUETTE,-1,9,Nueces,1859,-1,16,J. Williamson
0,Moses,BANQUETTE,-1,8,Nueces,1861,-1,13,J. Williamson
0,Collins,BANQUETTE,-1,3,Nueces,1865,-1,13,N. G.
0,Selbie,BANQUETTE,-1,4,Nueces,1865,-1,6,Ebenezer
2,Morgan,BANQUETTE,-1,12,Nueces,1867,-1,24,Mrs. Rachel
0,Richardson,BANQUETTE,-1,4,Nueces,1874,-1,24,Loyd C.
3,Wright,BANQUETTE,-1,11,Nueces,1877,-1,26,Wm. W.
0,Williams,BANQUETTE,-1,2,Nueces,1879,-1,3,Geo.
4,Radeker,BANQUETTE,-1,6,Nueces,1881,-1,27,Fred
5,Radeker,BANQUETTE,-1,1,Nueces,1882,-1,17,Fred
6,Radeker,BANQUETTE,-1,6,Nueces,1889,-1,24,Anna
0,Waller,BANQUETTE,-1,3,Nueces,1906,-1,31,Alice
0,Fitch,BANQUETTE,-1,10,Nueces,1906,-1,3,Josephine
0,Armes,BANQUETTE,-1,4,Nueces,1907,-1,23,Chas. M.
0,Wilkinson,BANQUETTE,-1,4,Nueces,1912,-1,13,Thad. A.
0,Berry,BANQUETTE,-1,11,Nueces,1920,-1,11,Albert D.
0,Bode,BANQUETTE,-1,1,Nueces,1928,-1,17,Edna W.
0,Whitworth,BANQUETTE,-1,9,Nueces,1929,-1,20,Stella L.
1,Rover,BEN BOLT,-98.083847,12,Nueces,1906,27.64723,4,Glennron
0,Collins,BEN BOLT,-98.083847,12,Nueces,1906,27.64723,17,Livingston G.
0,Jensen,BEN BOLT,-98.083847,3,Nueces,1908,27.64723,13,Jas. F.
0,Smith,BEN BOLT,-98.083847,12,Nueces,1908,27.64723,24,Ed. N.
0,Garcia,BEN BOLT,-98.083847,3,Nueces,1912,27.64723,18,Dionisio
0,Rice,BEN BOLT,-98.083847,12,Nueces,1913,27.64723,16,Mary L.
0,Ellis,BEN BOLT,-98.083847,11,Nueces,1914,27.64723,19,Austin
1,Tower,BENTONVILLE,-97.958056,12,Nueces,1910,27.775859,8,Zell S.
0,Jones,BENTONVILLE,-97.958056,6,Nueces,1914,27.775859,5,Thos. A.
1,Jones,BISHOP,-97.8002238,9,Nueces,1910,27.583499,21,Chas. H.
0,Dube,BISHOP,-97.8002238,1,Nueces,1922,27.583499,1,Gerhard
1,Bitterman,BLUNTZER,-97.783053,4,Nueces,1894,27.8972422,17,Fred
2,Bluntzer,BLUNTZER,-97.783053,9,Nueces,1899,27.8972422,9,Wm. D.
0,Sutherland,BLUNTZER,-97.783053,8,Nueces,1901,27.8972422,21,John W.
0,Bluntzer,BLUNTZER,-97.783053,11,Nueces,1911,27.8972422,27,Wm. D.
0,Barnes,BRIGHTON,,0,Nueces,0,,27 Apr1893,Clarence L.
1,Ritter,BRIGHTON,,8,Nueces,1906,,28,Geo. H.
0,Ritter,BRIGHTON,,5,Nueces,1914,,13,Kathryn M.
1,Magee,CALALLEN,-97.6256618,3,Nueces,1908,27.8635686,25,Ira D.
0,Bitterman,CALALLEN,-97.6256618,3,Nueces,1909,27.8635686,19,Edgar N.
0,Andrews,CALALLEN,-97.6256618,12,Nueces,1913,27.8635686,31,Dudley A.
0,Noakes,CALALLEN,-97.6256618,4,Nueces,1915,27.8635686,17,New
1,Mann,CASA BLANCA,-97.9038886,4,Nueces,1860,28.000849,13,Walter L.
1,Wade,CASABLANCA,-97.9038886,11,Nueces,1893,28.000849,21,John L.
0,Morris,CASABLANCA,-97.9038886,5,Nueces,1899,28.000849,18,John F.
0,Wright,CASABLANCA,-97.9038886,12,Nueces,1900,28.000849,1,Aug. P.
0,McNeill,CASABLANCA,-97.9038886,7,Nueces,1902,28.000849,23,Wallace D.
0,Clementson,CASABLANCA,-97.9038886,4,Nueces,1903,28.000849,8,John
0,Marker,CASABLANCA,-97.9038886,7,Nueces,1903,28.000849,15,Geo.
0,McNeill,CASABLANCA,-97.9038886,7,Nueces,1904,28.000849,20,Claude C.
0,McNeill,CASABLANCA,-97.9038886,10,Nueces,1905,28.000849,12,Leslie P.
0,Irwin,CASABLANCA,-97.9038886,1,Nueces,1906,28.000849,26,Geo. A.
0,Pundt,CASABLANCA,-97.9038886,9,Nueces,1907,28.000849,21,Martin
0,Kusel,CASABLANCA,-97.9038886,3,Nueces,1908,28.000849,21,Chas.
1,Simpson,CHAPMAN RANCH,-97.4543222,1,Nueces,1926,27.5883488,9,Chas. C.
0,Myers,CHAPMAN RANCH,-97.4543222,4,Nueces,1929,27.5883488,11,Fred G.
0,Simpson,CHAPMAN RANCH,-97.4543222,1,Nueces,1930,27.5883488,10,Chas. C.
1,Byerley,CLARKWOOD,-97.539716,6,Nueces,1909,27.7844711,2,John S.
0,Walker,CLARKWOOD,-97.539716,2,Nueces,1914,27.7844711,12,Elijah W.
0,Sims,CLARKWOOD,-97.539716,6,Nueces,1917,27.7844711,9,Dee
1,Peters,COLLINS,-98.04778,9,Nueces,1878,27.7525266,25,Stephen R.
0,Hobbs,COLLINS,-98.04778,6,Nueces,1879,27.7525266,16,Jas.
0,Hobbs,COLLINS,-98.04778,2,Nueces,1882,27.7525266,28,Geo.
0,Moore,CORPUS CHRISTI,-97.427237,12,Nueces,1855,27.798746,7,Wm. J.
0,Bryant,CORPUS CHRISTI,-97.427237,11,Nueces,1856,27.798746,23,Chas. C.
0,Robertson,CORPUS CHRISTI,-97.427237,6,Nueces,1857,27.798746,1,Geo.
0,Dunn,CORPUS CHRISTI,-97.427237,7,Nueces,1861,27.798746,25,Wm.
0,Robertson,CORPUS CHRISTI,-97.427237,9,Nueces,1861,27.798746,23,Geo.
0,Taylor,CORPUS CHRISTI,-97.427237,8,Nueces,1865,27.798746,24,Henry
0,Marsh,CORPUS CHRISTI,-97.427237,12,Nueces,1865,27.798746,4,Miss Jane L.
0,Taylor,CORPUS CHRISTI,-97.427237,9,Nueces,1867,27.798746,2,Mrs. Hannah
0,Dix,CORPUS CHRISTI,-97.427237,12,Nueces,1869,27.798746,22,John
0,McClane,CORPUS CHRISTI,-97.427237,4,Nueces,1870,27.798746,4,John
0,Taylor,CORPUS CHRISTI,-97.427237,3,Nueces,1873,27.798746,14,Horace
0,Ward,CORPUS CHRISTI,-97.427237,4,Nueces,1875,27.798746,6,Jas. W.
0,Swisher,CORPUS CHRISTI,-97.427237,12,Nueces,1880,27.798746,21,John M.
0,White,CORPUS CHRISTI,-97.427237,5,Nueces,1884,27.798746,15,Jas. H. C.
0,Southgate,CORPUS CHRISTI,-97.427237,6,Nueces,1888,27.798746,18,Thos. B.
0,Camp,CORPUS CHRISTI,-97.427237,5,Nueces,1890,27.798746,10,Lemuel D.
0,Rankin,CORPUS CHRISTI,-97.427237,5,Nueces,1894,27.798746,9,Jas. T.
0,Henry,CORPUS CHRISTI,-97.427237,5,Nueces,1898,27.798746,16,Julius
0,Ward,CORPUS CHRISTI,-97.427237,6,Nueces,1902,27.798746,27,Thos. D.
0,Crabbe,CORPUS CHRISTI,-97.427237,3,Nueces,1911,27.798746,8,E. G.
0,Welch,CORPUS CHRISTI,-97.427237,2,Nueces,1915,27.798746,25,Georgia B.
0,Holloman,CORPUS CHRISTI,-97.427237,8,Nueces,1923,27.798746,1,Owen D.
0,McGloin,CORPUS CHRISTI,-97.427237,11,Nueces,1927,27.798746,30,Gilbert
1,Wright,DRISCOLL [1],-1,1,Nueces,1890,-1,17,Thos. C.
0,Ragland,DRISCOLL [1],-1,5,Nueces,1904,-1,12,Victor E.
1,Westbrook,DRISCOLL [2],-1,10,Nueces,1910,-1,5,Burr
0,Westbrook,DRISCOLL [2],-1,2,Nueces,1915,-1,17,Grace
0,Brown,DRISCOLL [2],-1,10,Nueces,1919,-1,21,Narl H.
0,McKibben,DRISCOLL [2],-1,11,Nueces,1920,-1,23,Maude
0,Erck,DRISCOLL [2],-1,2,Nueces,1921,-1,12,Wm. G.
0,Flack,DRISCOLL [2],-1,1,Nueces,1923,-1,4,Cyrus L.
0,Kincannon,DRISCOLL [2],-1,2,Nueces,1927,-1,19,Nettie O.
1,DeGarcia,EVA,,10,Nueces,1904,,25,Panfila H.
1,Witt,FLOUR BLUFF,-97.2966208,3,Nueces,1909,27.6448114,3,Louis E.
0,Doescher,FLOUR BLUFF,-97.2966208,8,Nueces,1909,27.6448114,11,Catharine
0,Miller,FLOUR BLUFF,-97.2966208,11,Nueces,1910,27.6448114,8,Chas. C.
0,Welborn,FLOUR BLUFF,-97.2966208,9,Nueces,1911,27.6448114,16,Winnie
1,Seeligson Jr.,GALVEZ,,3,Nueces,1886,,19,H.
0,Seeligson,GALVEZ,,4,Nueces,1886,,7,Harvey G.
1,Nold,INGLESIDE,,3,Nueces,1858,,17,Henry
0,Nold,INGLESIDE,,8,Nueces,1861,,13,Henry
1,Frank,JUAN SAENZ,,3,Nueces,1906,,29,Geo. O.
0,Frank,JUAN SAENZ,,12,Nueces,1906,,28,Louisa
1,Thomas,KINGSVILLE,-97.81844,7,Nueces,1904,27.495827,15,Leonard M.
0,Phillips,KINGSVILLE,-97.81844,9,Nueces,1904,27.495827,13,Marcus
0,Flato,KINGSVILLE,-97.81844,4,Nueces,1908,27.495827,2,R. G.
0,House,KINGSVILLE,-97.81844,11,Nueces,1908,27.495827,7,J. S.
1,Orne,LA GLORIA,-98.1333378,7,Nueces,1908,27.2814302,17,Ralph H.
0,Morris,LA GLORIA,-98.1333378,1,Nueces,1912,27.2814302,24,John J.
1,Henderson,LOS OLMOS,,1,Nueces,1880,,20,John
1,Vitter,NUECES,-97.4619374,7,Nueces,1859,27.8141925,21,Herman
0,Vetter,NUECES,-97.4619374,8,Nueces,1861,27.8141925,6,A. W.
2,Noakes,NUECES,-97.4619374,6,Nueces,1869,27.8141925,15,Thos. J.
0,Noakes,NUECES,-97.4619374,5,Nueces,1877,27.8141925,21,Marie E.
0,Hipp,NUECES,-97.4619374,5,Nueces,1879,27.8141925,8,Marie E.
0,Bitterman,NUECES,-97.4619374,12,Nueces,1881,27.8141925,20,L. E.
0,Bitterman,NUECES,-97.4619374,1,Nueces,1882,27.8141925,19,Levi A.
1,Fitzsimmons,NUECESTOWN [1],-1,6,Nueces,1854,-1,17,Jos.
0,Doakes,NUECESTOWN [1],-1,11,Nueces,1854,-1,21,Josiah S.
1,Bitterman,NUECESTOWN [2],-1,7,Nueces,1893,-1,21,Levi A.
0,Bryden,NUECESTOWN [2],-1,11,Nueces,1897,-1,29,Jas.
0,Bitterman,NUECESTOWN [2],-1,12,Nueces,1903,-1,31,Uylses S.
2,McKinzie,NUECESTOWN [2],-1,3,Nueces,1913,-1,3,Chas.
1,Templeton,ORANGE GROVE,-97.9397951,3,Nueces,1909,27.9562,13,Nehemiah J.
0,Retzloff,ORANGE GROVE,-97.9397951,4,Nueces,1911,27.9562,20,Otto W.
0,Janszen,ORANGE GROVE,-97.9397951,11,Nueces,1913,27.9562,14,Hugo H.
1,Sutherland,PAISANO,,12,Nueces,1884,,15,Wm. G.
0,Whipple,PENITAS,-98.444738,1,Nueces,1880,26.248213,19,Frank L.
1,Roberts,PORT ARANSAS,-97.0699023,12,Nueces,1910,27.8240741,23,Emma A.
0,Roberts,PORT ARANSAS,-97.0699023,3,Nueces,1917,27.8240741,15,Godfrey S.
1,Ayers,PREMONT,-98.124485,1,Nueces,1909,27.358374,13,Frank
0,Livingtson,PREMONT,-98.124485,3,Nueces,1914,27.358374,30,Pennie
1,Thompson,RICARDO,-97.8553728,2,Nueces,1909,27.4216901,8,Walter H.
0,Sherer,RICARDO,-97.8553728,9,Nueces,1909,27.4216901,4,Freeman H.
0,Butler,RICARDO,-97.8553728,9,Nueces,1910,27.4216901,15,Jos. S.
0,Paterson,RICARDO,-97.8553728,2,Nueces,1912,27.4216901,9,Chas. T.
1,Morris,RINCON,-97.3902699,7,Nueces,1891,27.8211373,22,Byron D.
0,Schollay,RINCON,-97.3902699,3,Nueces,1892,27.8211373,10,Geo. S.
0,Comforth,RINCON,-97.3902699,12,Nueces,1892,27.8211373,15,Herbert R.
0,Comforth,RINCON,-97.3902699,10,Nueces,1893,27.8211373,24,Wm. B.
1,Horstman,RIVIERA,-97.813052,5,Nueces,1907,27.297796,27,Henry C.
0,Womack,RIVIERA,-97.813052,2,Nueces,1908,27.297796,7,John B.
0,McCoppin,RIVIERA,-97.813052,10,Nueces,1914,27.297796,28,Chas. W.
1,Kuehn,ROBSTOWN,-97.665548,8,Nueces,1905,27.789916,3,Aug.
0,Goodridge,ROBSTOWN,-97.665548,5,Nueces,1910,27.789916,7,Frank G.
0,Stafford,ROBSTOWN,-97.665548,6,Nueces,1913,27.789916,23,Thos. A.
0,Bost,ROBSTOWN,-97.665548,1,Nueces,1922,27.789916,25,Alphonse A.
0,Noyes,ROBSTOWN,-97.665548,10,Nueces,1923,27.789916,15,John E.
0,Goodridge,ROBSTOWN,-97.665548,8,Nueces,1928,27.789916,27,Guy G.
1,Roberts,ROPESVILLE,-102.157688,7,Nueces,1888,33.411413,12,Wm. R.
0,Roberts,ROPESVILLE,-102.157688,5,Nueces,1896,33.411413,1,Emma A.
1,Rover,SANTA GERTRUDES,-97.8841724,6,Nueces,1860,27.5152985,23,Wm.
0,Nelson,SANTA GERTRUDES,-97.8841724,3,Nueces,1862,27.5152985,20,Leonard
1,Kring,SANDIA,-97.8799358,4,Nueces,1907,28.0216405,22,Jas. D.
1,Warden,SAN DIEGO,-98.2368313,7,Nueces,1867,27.7644859,8,Geo. B.
0,Luby,SAN DIEGO,-98.2368313,10,Nueces,1867,27.7644859,14,Jas. O.
1,Walton,SPRINGFIELD,-98.19445,4,Nueces,1909,27.7519707,7,Jos. O.
0,Post,SPRINGFIELD,-98.19445,8,Nueces,1911,27.7519707,30,Aaron E.
1,Cook,SUNSHINE,,8,Nueces,1903,,20,Miner W.
-1,Roberts,TARPON,,7,Nueces,1896,,17,Emma A.
0,Roberts,TARPON,,9,Nueces,1898,,22,Ada C.
0,Roberts,TARPON,,3,Nueces,1903,,28,Emma A.
1,Fister,VIOLET,-97.5952723,9,Nueces,1913,27.7836373,10,John A.
0,Haegerl,VIOLET,-97.5952723,8,Nueces,1916,27.7836373,8,Jos.
0,Gunderland,VIOLET,-97.5952723,6,Nueces,1919,27.7836373,12,Leo K.
0,Sciba,VIOLET,-97.5952723,9,Nueces,1923,27.7836373,5,Chas. J.
0,Stock,VIOLET,-97.5952723,1,Nueces,1925,27.7836373,24,Henry A.
1,Bull,ALFALFA,,6,Ochiltree,1900,,29,Russell V.
0,Montgomery,ALFALFA,,10,Ochiltree,1907,,7,Mary E.
0,Cook,ALFALFA,,7,Ochiltree,1911,,24,Jesse
0,Cook,ALFALFA,,2,Ochiltree,1914,,11,Sina B.
0,Jackson,ALFALFA,,11,Ochiltree,1921,,15,Lillie G.
1,Todd,BARCEE,,1,Ochiltree,1894,,15,Laura V.
0,Dietrich,BARCEE,,5,Ochiltree,1894,,21,Chas. A.
1,Buller,BULER,,6,Ochiltree,1922,,3,David H.
1,Cutler,CRESSWELL,,1,Ochiltree,1888,,31,Chas. R.
0,Klapp,CRESSWELL,,11,Ochiltree,1888,,19,Ed. P.
1,Rogers,FARNSWORTH,-100.9692665,1,Ochiltree,1920,36.3193737,14,Bird L.
1,Curry,GILALOO,,12,Ochiltree,1887,,19,Isaac A.
1,Grogan,GROGAN,,9,Ochiltree,1903,,23,Leona
0,Hull,GROGAN,,4,Ochiltree,1908,,30,Wm. T.
1,Grogan,GROGAN,,9,Ochiltree,1903,,23,Leona
0,Cudd,GROGAN,,12,Ochiltree,1908,,18,Ed. C.
0,Hull,GROGAN,,9,Ochiltree,1912,,10,Wm. T.
1,Morris,HUNTOON,-100.6309808,9,Ochiltree,1921,36.4558643,28,Robt. R.
0,Holcomb,HUNTOON,-100.6309808,5,Ochiltree,1922,36.4558643,15,Clara E.
0,Depew,HUNTOON,-100.6309808,10,Ochiltree,1924,36.4558643,30,Bessie
0,Paine,HUNTOON,-100.6309808,5,Ochiltree,1927,36.4558643,26,Mina
0,Crist,HUNTOON,-100.6309808,11,Ochiltree,1929,36.4558643,5,Ruth
0,Hall,HUNTOON,-100.6309808,0,Ochiltree,0,36.4558643,Ad lib,Miss Callie R.
1,Jines,JINES,,12,Ochiltree,1895,,4,Sherman
0,McGee,JINES,,7,Ochiltree,1896,,16,Mildred L.
0,Irvin,JINES,,7,Ochiltree,1897,,29,Jas. E.
0,Van Ness,JINES,,5,Ochiltree,1898,,28,Clarendon W.
0,Van Ness,JINES,,3,Ochiltree,1899,,10,Alice D.
0,Van Ness,JINES,,1,Ochiltree,1901,,21,Eliza C.
0,Smith,JINES,,4,Ochiltree,1901,,23,Hannah L.
1,Kettell,KETTELL,-1,12,Ochiltree,1887,-1,6,David C.
1,McGee,McHALL,-1,8,Ochiltree,1919,-1,23,Vernon M.
1,Rogers,NOGAL,,6,Ochiltree,1905,,20,Annie
1,Hamilton,NOTLA,,12,Ochiltree,1920,,21,Mary
1,Rusk,OCHILTREE,-100.8168159,9,Ochiltree,1886,36.2769783,13,Adalaska L.
0,Rush,OCHILTREE,-100.8168159,7,Ochiltree,1892,36.2769783,8,Lessa E.
0,Mead,OCHILTREE,-100.8168159,11,Ochiltree,1893,36.2769783,13,Edson L.
0,Bush,OCHILTREE,-100.8168159,7,Ochiltree,1892,36.2769783,8,Lessa E.
0,Tucker,OCHILTREE,-100.8168159,1,Ochiltree,1895,36.2769783,30,Wm. H.
0,Mead,OCHILTREE,-100.8168159,2,Ochiltree,1896,36.2769783,5,Mary J.
0,Tucker,OCHILTREE,-100.8168159,6,Ochiltree,1897,36.2769783,17,Wm. H.
0,Bates,OCHILTREE,-100.8168159,7,Ochiltree,1897,36.2769783,9,Louisa L.
0,Teas,OCHILTREE,-100.8168159,8,Ochiltree,1900,36.2769783,28,Louisa L.
0,McGee,OCHILTREE,-100.8168159,7,Ochiltree,1914,36.2769783,31,Fountain M.
1,Bates,PAULINE,-96.0538593,12,Ochiltree,1889,32.3379222,28,Benj.
1,McGee,PERRYTON,-100.8030729,8,Ochiltree,1919,36.3733117,23,Mrs. Vernon M.
0,Beever,PERRYTON,-100.8030729,4,Ochiltree,1922,36.3733117,25,John C.
0,Black,PERRYTON,-100.8030729,9,Ochiltree,1926,36.3733117,20,Fannie M.
-1,Rogers,ROGERSTOWN,,11,Ochiltree,1906,,7,Annie
0,Rogers,ROGERSTOWN,,6,Ochiltree,1907,,20,Frank P.
0,Rogers,ROGERSTOWN,,10,Ochiltree,1915,,19,Estell W.
0,Rogers,ROGERSTOWN,,6,Ochiltree,1917,,4,Frank P.
0,Rogers,ROGERSTOWN,,1,Ochiltree,1919,,17,Bird L.
1,McCurdy,TAZ,,5,Ochiltree,1904,,4,Cora
1,Stump,WAKA,-101.0476543,5,Ochiltree,1927,36.281699,1,Ed. R.
0,Berry,WAKA,-101.0476543,11,Ochiltree,1927,36.281699,16,Eula M.
1,Ebey,WAWAKA,,9,Ochiltree,1901,,23,Levi O.
0,Stump,WAWAKA,,2,Ochiltree,1902,,7,Seraph E.
0,Stump,WAWAKA,,12,Ochiltree,1903,,21,Nannie
2,Black,WAWAKA,,6,Ochiltree,1920,,14,Lillie L.
0,Stump,WAWAKA,,12,Ochiltree,1920,,14,Ed. R.
0,Thomson,WAWAKA,,11,Ochiltree,1922,,23,Ruth
0,Thomson,WAWAKA,,2,Ochiltree,1923,,8,Mary R.
0,Stump,WAWAKA,,11,Ochiltree,1923,,8,Ed. R.
0,Foster,ADRIAN,-102.6652114,2,Oldham,1916,35.2747775,14,Odie H.
0,Hawn,ADRIAN,-102.6652114,6,Oldham,1916,35.2747775,8,Clarence E.
1,Campbell,HAYES,,5,Oldham,1878,,23,Jas.
0,Torrey,HAYES,,10,Oldham,1878,,16,Ellsworth
1,Picture,MAGENTA,,4,Oldham,1931,,15,Mary B.
1,May,ONTARIO,,6,Oldham,1908,,9,Mary A.
1,Bailey,ROCK LAKE,-102.6911913,7,Oldham,1905,35.2557095,6,A. E.
0,Collier,ROCK LAKE,-102.6911913,9,Oldham,1905,35.2557095,27,Jabez P.
0,McMasters,TASCOSA,-102.2513066,3,Oldham,1884,35.5111588,10,Jas. E.
0,Rinehart,TASCOSA,-102.2513066,10,Oldham,1891,35.5111588,26,Christiana
0,Bower,TASCOSA,-102.2513066,7,Oldham,1893,35.5111588,28,Chalmer H.
0,Montgomery,TASCOSA,-102.2513066,4,Oldham,1899,35.5111588,19,John M.
0,May,TASCOSA,-102.2513066,11,Oldham,1899,35.5111588,15,Jas. E.
0,McAuley,TASCOSA,-102.2513066,1,Oldham,1905,35.5111588,6,Catherine M.
0,Jones,TASCOSA,-102.2513066,7,Oldham,1905,35.5111588,27,Catherine M.
0,Montgomery,TASCOSA,-102.2513066,9,Oldham,1905,35.5111588,28,John M.
0,Cavanaugh,TASCOSA,-102.2513066,9,Oldham,1909,35.5111588,18,Ellen M.
0,Whitfield,TASCOSA,-102.2513066,9,Oldham,1910,35.5111588,22,Martha A.
0,Barkley,TASCOSA,-102.2513066,2,Oldham,1912,35.5111588,2,Frank
0,Stoker,TASCOSA,-102.2513066,10,Oldham,1917,35.5111588,27,Rufus E.
0,McGill,TASCOSA,-102.2513066,11,Oldham,1917,35.5111588,21,Mell
0,Porter,TASCOSA,-102.2513066,11,Oldham,1920,35.5111588,23,Frank E.
0,Laybourn,TASCOSA,-102.2513066,0,Oldham,0,35.5111588,A.,Wm.
0,Shackelford,TASCOSA,-102.2513066,4,Oldham,1923,35.5111588,5,Laura C.
0,Eckhard,TASCOSA,-102.2513066,3,Oldham,1924,35.5111588,31,Albert
0,Shaw,TASCOSA,-102.2513066,8,Oldham,1924,35.5111588,20,Mary A.
1,Sperling,TRYGILLO,,11,Oldham,1878,,14,Chas. H.
0,McGahey,TRYGILLO,,7,Oldham,1881,,18,Harry H.
1,Miller,VEGA,-102.427905,1,Oldham,1904,35.248949,30,Andrew M.
0,May,VEGA,-102.427905,4,Oldham,1906,35.248949,5,Mary A.
0,Sachse,VEGA,-102.427905,4,Oldham,1908,35.248949,25,Geo. A.
0,Morgan,VEGA,-102.427905,3,Oldham,1909,35.248949,1,Jas. A.
0,Cole,VEGA,-102.427905,3,Oldham,1915,35.248949,25,Wm. H.
0,Morgan,VEGA,-102.427905,2,Oldham,1916,35.248949,3,Jas. A.
1,Goodman,WILDORADO,-102.201632,6,Oldham,1904,35.206863,29,John R.
0,Davis,WILDORADO,-102.201632,2,Oldham,1915,35.206863,16,John B.
0,Roland,WILDORADO,-102.201632,2,Oldham,1917,35.206863,21,Annie L.
0,Cage,WILDORADO,-102.201632,6,Oldham,1920,35.206863,8,John
0,Davis,WILDORADO,-102.201632,3,Oldham,1921,35.206863,8,John B.
0,Roland,WILDORADO,-102.201632,2,Oldham,1922,35.206863,28,Annie L.
0,Thomas,WILDORADO,-102.201632,10,Oldham,1929,35.206863,3,Gus
